sentence_index,agent,
729,The careless magician,
729,The careless magician,
729,The careless magician who made me,
729,The careless magician who made me,
729,"The careless magician who made me am made , for The careless magician who made me",
729,thing,
729,The careless magician,
730,The careless magician,
730,me,
731,you,
732,The careless magician,
732,me,
732,Trot,
732,Trot,
732,The careless magician,
732,me 's,
733,the Glass Cat,
734,Bill Weedles,
734,Brains,
735,Bill Weedles,
736,by sounds from the forest,
736,many beasts,
737,Bill Weedles,
738,no beast,
738,no beast,
740,Bill Weedles,
740,them,
741,I,
742,the Glass Cat,
742,the Glass Cat,
742,to get to that Magic Flower,
743,they,
744,they,
745,Trot,
745,Trot,
745,what,
746,they,
746,they,
746,the Glass Cat,
748,The river,
748,the travelers,
748,the travelers,
749,the Glass Cat,
749,the Glass Cat,
751,Bill Weedles,
751,Bill Weedles,
751,Bill Weedles,
751,tune,
752,Trot,
752,tune,
752,"a low , quavering tune",
752,Bill Weedles,
752,Trot,
752,Trot,
753,he,
754,he,
754,he,
755,he,
755,he,
756,he,
756,he,
756,he,
757,us,
759,us,
760,you,
761,Trot,
762,The little girl,
764,she,
765,she,
765,colors,
766,I,
766,I,
766,I,
766,two Kalidahs,
767,she,
770,monkeys,
771,The most powerful and ferocious beasts in all Oz,
771,The most powerful and ferocious beasts in all Oz,
771,you,
771,Trot,
773,you,
773,by the great weight of The most powerful and ferocious beasts in all Oz,
773,The most powerful and ferocious beasts in all Oz,
773,The most powerful and ferocious beasts in all Oz,
773,you,
773,you,
773,The most powerful and ferocious beasts in all Oz,
774,they,
774,they,
774,they,
776,me,
776,they,
776,me,
776,they,
777,Bill Weedles,
777,Bill Weedles,
777,Bill Weedles,
779,his,
779,his,
779,the Glass Cat,
781,Trot,
781,Trot,
781,by a Kalidah 's fierce eyes,
781,a Kalidah,
782,Bill Weedles,
783,she,
784,him,
784,him,
787,him,
787,the beast,
788,the sailor,
788,the sailor,
789,the sailor,
789,the sailor,
789,it,
791,Bill Weedles,
791,the sailor,
791,thing,
791,the sailor,
791,it,
791,it,
791,it could not escape,
791,it,
791,the sailor,
791,Trot,
793,Trot,
794,I,
794,"I , so Trot came ashore and took off Trot 's shoes and stockings and laid her shoes and stockings on the log to dry , while the sailor - man resumed the sailor - man 's work on the raft",
794,Trot,
794,Trot,
794,the sailor - man,
795,The Kalidahs,
795,it,
795,it,
795,voice,
795,it,
795,you,
796,the other Kalidahs,
797,I,
797,I,
798,your folks,
799,I,
799,the Kalidahs,
800,you,
801,I,
801,I.,
801,I,
802,We,
802,We,
803,The huge beast,
803,The huge beast,
803,The huge beast,
804,laugh,
805,the Kalidahs,
808,you,
809,you,
810,you,
811,The Kalidahs,
812,I 's people,
812,it,
813,We,
813,the girl,
813,Kalidahs,
814,Trot,
816,Bill Weedles,
817,the Kalidahs,
817,the Kalidahs,
818,you,
818,you,
818,you,
819,you,
819,you,
819,only beasts,
819,no else,
820,we,
821,me,
821,me,
823,you,
823,Trot,
824,you,
824,you,
824,my,
825,you,
825,my pink brains,
826,you,
826,Bill Weedles,
826,Bill Weedles,
826,Bill Weedles,
826,Bill Weedles,
828,the old sailor,
828,the old sailor,
828,the old sailor,
829,the girl,
830,us,
831,Bill Weedles,
831,Bill Weedles,
831,Bill Weedles,
832,the glass pussy,
833,The sailor,
833,The sailor,
833,The sailor,
834,the raft,
834,the Glass Cat,
835,the flowers,
836,the flowers,
837,the Golden Flower - pot,
837,the raft,
838,the girl,
838,nothing else,
839,the girl,
839,the girl,
840,the girl,
840,the girl,
840,the girl,
840,eager to examine the Magic Flower closer,
840,the girl,
842,Bill Weedles,
843,Royal Ozma,
843,the Glass Cat,
843,the Glass Cat,
844,Royal Ozma,
845,the Glass Cat,
846,we,
846,Trot,
847,the Glass Cat,
847,the Glass Cat,
847,we,
847,this,
848,He,
848,He,
848,He,
850,He,
852,The girl,
852,The girl,
852,The girl,
852,the ground,
852,the ground,
854,She,
854,She,
854,She,
854,She,
856,She,
857,Bill Weedles 's,
857,Bill Weedles 's,
860,your,
860,your,
860,your,
860,your,
861,The Glass Cat,
861,"The Glass Cat , which was walking around as naturally as ever",
861,Your foot,
861,The Glass Cat,
861,"The Glass Cat , which was walking around",
864,The roots,
865,Bill Weedles,
865,Bill Weedles,
865,Bill Weedles,
866,Bill Weedles,
866,a voice,
867,Bill Weedles,
867,an ' Bill Weedles,
868,I,
868,the Kalidahs,
868,I,
868,he,
869,The horrid creature,
869,The horrid creature,
870,by Cap'n Bill Weedles 's stake,
870,The horrid creature,
870,The horrid creature,
870,The horrid creature,
871,The horrid creature,
871,us,
871,The horrid creature,
871,"a long , deep breath",
871,The horrid creature,
872,Bill Weedles 's stake,
874,the Kalidahs,
874,a little more of this,
874,a little more of this,
874,me,
875,me,
875,me,
875,me,
875,breath,
875,me,
875,me,
875,the Kalidahs,
875,the Kalidahs,
876,me,
876,me,
876,me,
877,me,
877,me,
877,me,
879,me,
879,me,
879,that old wooden - legged fellow,
879,that old wooden - legged fellow,
881,This one 's late foes,
882,This one,
883,This one,
884,This one,
884,Trot and Bill Weedles,
884,This one,
884,This one,
884,a secret path,
885,the Kalidahs,
885,Bill Weedles,
885,Bill Weedles,
885,Bill Weedles,
886,Bill Weedles,
886,Bill Weedles,
886,Bill Weedles,
887,Bill Weedles,
887,an ' Bill Weedles 's wooden leg,
890,I,
891,neither of We,
891,We,
892,the Wizard of Oz,
892,Trot,
893,I,
894,I,
895,the Glass Cat,
895,the Glass Cat,
896,the Glass Cat,
897,Trot,
897,Trot,
898,the Glass Cat,
899,Bill Weedles,
899,you,
899,you,
899,you,
899,Bill,
900,to tell the Wizard Fox what is happened to us,
900,you,
901,you,
901,you,
902,you,
902,you,
903,you,
903,Trot,
904,us,
904,us,
904,everybody in Oz,
904,everybody in Oz,
904,you,
905,it,
906,it,
906,"the Glass Cat , which was so vain that it loved to be praised",
906,it,
906,it,
906,"the Glass Cat , which was so vain that it loved to be praised",
906,the Wizard Fox,
907,the Glass Cat,
907,it,
907,"the Glass Cat , which was so vain that it loved to be praised",
908,it,
908,"the Glass Cat , which was so vain that it loved to be praised",
908,it,
908,it,
908,"the Glass Cat , which was so vain that it loved",
908,they,
908,it,
908,it,
908,it,
909,Trot,
910,she,
911,we,
912,she,
914,"Rango the Rango the Gray Ape , Rango the Rango the Gray Ape",
915,a great shelving rock,
915,a great shelving rock,
915,"the stately Leopard Gugu , who was King of the Forest",
916,the two strange beasts,
916,the two strange beasts,
918,they,
918,mischievous tricks,
919,they,
920,we,
921,all present,
921,Gugu,
921,Gugu,
921,all,
922,all present,
922,the rising sun,
922,Gugu,
922,Gugu,
922,all,
922,Gugu,
922,Gugu,
922,all,
923,"The Leopard Gugu 's giant form , towering above all the others",
924,Gugu,
924,Gugu,
924,all,
924,in Gugu,
924,Gugu,
924,Gugu,
924,Gugu,
924,Gugu,
924,Gugu,
924,Gugu,
924,all,
925,This stranger,
925,a danger,
925,This stranger,
925,a danger,
926,This stranger,
926,This stranger,
927,us,
927,This stranger,
927,This stranger,
928,This stranger,
929,us,
929,"another roar , gentle this time",
929,of assembled beasts,
930,his eagle 's wings,
930,His,
931,any beast,
931,the very sight of His,
933,Kiki Aru,
933,Kiki Aru,
934,the Nomes,
935,Roquat of the Rocks the Nome,
938,I,
938,I,
938,I,
939,my comrade and I,
939,my comrade and I,
939,the people below my comrade and I,
941,I,
941,Royal Ozma,
941,"Royal Ozma , who rules the Land of Oz",
941,Royal Ozma,
941,Royal Ozma,
942,Royal Ozma,
942,"Royal Ozma , who rules the Land of Oz",
942,"Royal Ozma , who rules the Land of Oz",
942,Royal Ozma,
942,Royal Ozma,
942,all Royal Ozma,
943,us,
943,us,
943,them,
944,the people,
944,Royal Ozma of Oz,
944,the people,
944,the people,
944,the people,
945,the people,
946,The wicked old Nomes,
946,by the clamor,
948,we,
948,the Oz people,
948,we,
948,we,
948,the Oz people,
948,we,
948,the Oz people,
948,the Oz people,
949,we,
950,we my,
950,we,
950,we,
950,we,
951,We,
951,an old Elephant,
952,We,
953,We,
953,We,
953,the Nomes,
954,the huge Hungry Tiger,
954,the other beasts,
954,the other beasts,
955,your,
956,our,
956,our,
957,You,
957,You,
957,You,
957,You,
957,You,
958,the Oz people,
958,the Oz people,
958,the Oz people,
958,the Oz people,
959,You,
959,You,
960,You,
960,our,
960,our,
961,the stranger,
961,the stranger,
961,You,
961,the stranger,
962,one of the walruses,
962,you,
962,you,
962,Loo the Loo the Unicorn Loo the Loo the Unicorn the Loo the Unicorn,
962,Loo the Loo the Unicorn Loo the Loo the Unicorn the Loo the Unicorn,
963,you,
963,you,
965,You,
965,you,
965,Gugu the King,
965,You,
966,You,
967,we,
968,some of the animals,
969,others,
971,Gugu,
972,to think,
972,he,
974,we,
974,Your,
974,he,
975,all the animals,
975,all the animals,
976,The monkeys,
976,the bears,
976,the voices of the jaguars and lions,
976,the wolves,
976,the elephants,
976,the elephants,
977,each beast,
978,the Nomes,
978,the Nomes,
978,them,
978,them,
979,Some,
979,Some,
979,some,
979,some,
979,some,
980,them,
981,a great Lion -- bigger and more powerful than any other lion there -- and,
981,a great Lion,
981,a little girl,
982,another beast -- a monstrous Hungry Tiger,
982,a monstrous Hungry Tiger,
982,a monstrous Hungry Tiger,
982,a funny little man,
982,a funny little man,
982,a funny little man,
983,beasts,
983,the strange animals,
984,a funny little man,
984,the Cowardly Lion and the little girl a funny little man carrying a black bag,
984,the Cowardly Lion,
986,Gugu,
988,Gugu,
988,Gugu,
989,Gugu,
992,Gugu 's,
992,Gugu 's,
993,you,
994,the little girl,
995,Gugu 's,
996,All the other beasts,
997,the King,
999,her,
1000,the King,
1001,I,
1001,I,
1002,I,
1002,I,
1004,the Cowardly Lion,
1004,the Cowardly Lion,
1004,you,
1004,any beast,
1004,any beast living,
1005,you,
1005,you,
1005,I,
1006,the other Lions of the forest,
1007,one,
1008,the other Lions of the forest,
1008,the strange Lion,
1008,the strange Lion,
1008,the other Lions of the forest,
1008,the strange Lion,
1008,the strange Lion,
1008,the other Lions of the forest,
1009,the strange Lion,
1009,the strange Lion,
1010,the strange Lion,
1011,I,
1012,the great Leopard Gugu,
1015,Dorothy the Lamb,
1015,I,
1015,Gugu,
1015,Gugu,
1016,a friend,
1016,a friend,
1017,"my true and tried friend , the Hungry Tiger",
1018,the Hungry Tiger,
1018,Loo the Unicorn the Unicorn,
1019,"my true and tried friend , the Hungry Tiger",
1019,"my true and tried friend , the Hungry Tiger , who lives with me in the Emerald City ,",
1019,"my true and tried friend , the Hungry Tiger , who lives with me in the Emerald City ,",
1019,"friend , the Hungry Tiger , who lives with me in the Emerald City",
1019,"my true and tried friend , the Hungry Tiger",
1019,"my true and tried friend , the Hungry Tiger",
1020,"my true and tried friend , the Hungry Tiger",
1021,"my true and tried friend , the Hungry Tiger",
1021,"my true and tried friend , the Hungry Tiger , who lives with me in the Emerald City",
1021,"Loo the Unicorn the Unicorn , the Loo the Unicorn",
1022,the Hungry Tiger,
1022,the Hungry Tiger,
1022,it,
1022,me,
1022,such a tender conscience that it will not allow me to eat babies,
1022,such a tender conscience that it will not allow me to eat babies,
1022,the Hungry Tiger,
1023,the Hungry Tiger,
1023,it,
1023,it,
1023,me,
1023,such a tender conscience that it will not allow me to eat babies,
1023,such a tender conscience that it will not allow me to eat babies,
1025,the Nomes,
1025,Roquat,
1025,Roquat,
1025,Rocks the Nomes,
1025,these four strangers,
1025,the Nomes,
1025,the Rocks,
1026,the Nomes,
1026,the Nomes,
1026,the Wizard Fox and Dorothy the Lamb,
1027,the vast assemblage of beasts,
1028,Some,
1028,more of the vast assemblage of beasts,
1029,the vast assemblage of beasts,
1029,the vast assemblage of beasts,
1030,"Kiki Aru , who had remained unnoticed in the shadow of the rock",
1030,"Kiki Aru , who had remained unnoticed in the shadow of the rock",
1031,"Kiki Aru , who had remained unnoticed in the shadow of the rock",
1031,"Kiki Aru , who had remained unnoticed in the shadow of the rock",
1031,even Roquat,
1031,even Roquat,
1031,the Rocks,
1031,even Roquat of the Rocks,
1031,even Roquat of the Rocks,
1031,"Kiki Aru , who had remained unnoticed in the shadow of the rock",
1031,"Kiki Aru , who had remained unnoticed in the shadow of the rock",
1032,Another thing,
1032,a real Wizard Fox Fox,
1032,a real Wizard Fox Fox,
1032,a real Wizard Fox Fox,
1032,a real Wizard Fox Fox,
1033,the Hyup boy and Gugu the Kalidah King,
1033,the Hyup boy,
1033,the Hyup boy,
1034,the Hyup boy,
1034,the Hyup boy,
1034,the Hyup boy,
1034,the Hyup boy,
1035,a real Wizard Fox Foxa real Wizard Fox Fox 's,
1036,Kiki Aru,
1036,Kiki Aru,
1036,the Fox,
1036,the Fox,
1038,Dorothy the Lamb,
1038,Dorothy the Lamb,
1038,Dorothy the Lamb,
1039,Dorothy the Lamb,
1039,Dorothy the Lamb,
1040,her old friend 's 's eyes,
1040,her old friend 's,
1040,her old friend 's,
1040,her old friend 's,
1040,her old friend 's,
1041,Kiki Aru,
1041,Kiki Aru,
1041,"Kiki Aru , who had kept Kiki Aru , who had kept his face in the hollow rock 's face in the hollow rock ,",
1043,the Nomes,
1043,Kiki Aru Aru,
1043,the Nomes,
1043,Roquat,
1043,Roquat,
1043,Rocks the Nomes,
1044,Kiki Aru Aru,
1045,Kiki Aru Aru,
1046,the Hungry Tiger,
1046,the Hungry Tiger,
1046,the Hungry Tiger,
1047,Roquat of the Rocks,
1047,the Hungry Tiger,
1047,the Hungry Tiger,
1047,the Hungry Tiger,
1048,Kiki Aru,
1048,his great body,
1048,Kiki Aru,
1050,Kiki Aru,
1050,the Hungry Tiger,
1050,the Hungry Tiger,
1050,Kiki Aru,
1050,no beast,
1051,Gugu the Kalidah King,
1052,his,
1052,his,
1052,a fat Gillikin woman,
1053,all the beasts,
1053,all the beasts,
1053,Loo the Unicorn,
1055,The monkeys,
1055,The monkeys,
1055,The monkeys,
1055,by the bigger beasts,
1055,The monkeys,
1056,A panic of fear,
1056,the forest people,
1057,by the transformed ones 's new shapes,
1057,the transformed ones,
1057,at the trick that had been played on each one,
1059,the Munchkins boy,
1060,the Fox,
1061,you,
1062,I.,
1062,I.,
1062,I.,
1063,they,
1063,the Roquat of the Rocks the Rocks,
1064,the Roquat of the Rocks,
1064,the Roquat of the Rocks,
1065,Kiki Aru,
1065,Kiki Aru,
1065,of the Li - Mon - Eag,
1065,no one,
1065,Kiki Aru,
1065,Kiki Aru,
1066,Kiki Aru,
1066,the Wizard Fox 's 's magic tools,
1066,Kiki Aru,
1066,Kiki Aru,
1066,Kiki Aru,
1066,he,
1066,Kiki Aru,
1067,Kiki Aru,
1068,"Kiki Aru , the Hyup boy",
1068,"Kiki Aru , the Hyup boy ,",
1068,the Hyup boy,
1069,"Kiki Aru , the Hyup boy",
1069,"Kiki Aru , the Hyup boy",
1069,"Kiki Aru , the Hyup boy",
1069,"the victims of Kiki Aru , the Hyup boy 's transformations",
1070,the victims of his transformations,
1070,"Kiki Aru , the Hyup boy",
1070,the victims of his transformations,
1071,the Wizard Fox 's,
1071,you,
1071,you,
1073,No one,
1073,none,
1074,us,
1074,us,
1074,us,
1074,us,
1074,Dorothy the Lamb,
1075,us,
1075,us,
1076,The Roquat of the Rocks,
1076,The Roquat of the Rocks,
1076,The Roquat of the Rocks,
1076,The Roquat of the Rocks,
1076,the Wizard Fox Fox,
1076,the Wizard Fox Fox,
1076,they,
1076,they,
1077,The Roquat of the Rocks,
1077,Kiki Aru,
1078,The forest beasts,
1078,Kiki Aru,
1078,The forest beasts,
1079,the old Nomes,
1079,him,
1079,the Hyup boy,
1080,him,
1080,him,
1080,the others,
1080,him,
1080,him,
1084,"The Boy and the Woman , the Fox , the Dorothy the Lamb , and the Hungry Tiger",
1084,"The Boy and the Woman , the Fox , the Dorothy the Lamb , and the Hungry Tiger",
1084,all,
1085,the Fox,
1086,the Roquat of the Rocks,
1086,the Dorothy the Lamb,
1088,I,
1088,"Gugu the King , who was the fat Woman",
1088,the stranger,
1088,we,
1089,the Roquat of the Rocks,
1089,the Roquat of the Rocks,
1089,that wicked Li - Mon - Eag,
1090,we,
1090,Dorothy the Lamb,
1091,we,
1091,we,
1091,we,
1091,Glinda the Sorceress the Good,
1092,I,
1093,we,
1093,we,
1093,Glinda the Sorceress,
1094,I,
1094,I,
1094,I,
1095,I,
1095,the Oz people,
1095,the Oz people,
1095,we,
1095,the Cowardly Lion,
1095,we,
1095,we,
1096,Gugu,
1097,you,
1097,you,
1097,you,
1098,you,
1098,you,
1098,a dozen monkeys,
1098,you,
1099,Gugu,
1099,you,
1100,Rango the Gray Ape,
1101,I,
1102,we,
1102,I,
1103,the Cowardly Lion,
1106,The Glass Cat,
1106,The Glass Cat,
1106,The Glass Cat,
1108,The Glass Cat,
1108,Trot and Bill Weedles,
1108,The Glass Cat,
1109,The Glass Cat,
1109,The Glass Cat,
1109,a crystal streak,
1110,The Glass Cat,
1110,The Glass Cat,
1111,it,
1113,it,
1115,"the Eureka the Pink Kitten , which was curled up in the sunshine on the lowest step of the palace entrance , and went to sleep again",
1115,which,
1116,The Glass Cat,
1117,The Glass Cat,
1118,"Toto , Dorothy the Lamb 's little black dog",
1119,they,
1119,they,
1119,The Glass Cat,
1120,they,
1120,Dorothy the Lamb 's little black dog,
1120,they,
1120,they,
1121,the Glass Cat,
1122,they,
1122,Toto,
1122,the Wizard Fox,
1123,the Glass Cat,
1123,the Glass Cat,
1124,the Glass Cat,
1124,the Glass Cat,
1124,the Glass Cat,
1125,the Glass Cat,
1127,the Cat,
1127,the Cat,
1127,the Cat,
1127,the Cat,
1128,to know how quickly the Cat reached the edge of the Forest of Gugu,
1128,you,
1128,the Cat,
1129,no monkey guards,
1129,the Cat,
1129,a wolf,
1130,a wolf,
1130,the Cat,
1130,a wolf,
1131,the Cat,
1133,the Wolf,
1133,A dreadful Magician,
1133,A dreadful Magician,
1134,the Cat,
1134,the Cat,
1135,A dreadful Magician,
1135,A dreadful Magician,
1136,I,
1137,that funny little man,
1137,by the Wizard,
1139,the Glass Cat,
1141,I,
1144,The Glass Cat,
1146,All the animals,
1146,All the animals,
1146,the Magician,
1146,I,
1147,I,
1147,I,
1148,I,
1148,the Glass Cat,
1148,"the Glass Cat , which knew where the big clearing was",
1149,the Glass Cat,
1149,which,
1149,which,
1149,where the big clearing was,
1149,the Glass Cat,
1149,the Glass Cat,
1149,"the Glass Cat , which knew where the big clearing was",
1149,I,
1149,the Glass Cat,
1150,the Glass Cat,
1150,the big clearing,
1150,the Glass Cat,
1150,"the Glass Cat , which knew where the big clearing was",
1150,a Munchkins boy and a fat Gillikin woman,
1150,wandering around in an aimless sort of,
1150,wandering around in an aimless sort of,
1150,"for a Fox , a Dorothy the Lamb , a Hungry Tiger , a Munchkins boy and a fat Gillikin woman",
1151,The Cat,
1151,The Cat,
1152,the Dorothy the Lamb,
1152,the Lamb,
1153,Wizard Fox,
1155,The Boy and the Woman and the Hungry Tiger,
1155,they all,
1155,they all,
1155,you,
1156,the Glass Cat,
1157,the Fox,
1157,we,
1158,the Glass Cat,
1161,I.,
1161,I.,
1162,The Glass Cat,
1162,The Glass Cat,
1163,the Creature,
1164,Who,
1165,the Creature,
1166,the Magician,
1166,the Magician that did this joke,
1166,the Magician,
1167,the Creature,
1168,That Magician,
1168,you,
1168,it,
1170,you,
1171,That Magician,
1171,That Magician,
1171,That Magician,
1171,That Magician,
1172,Dorothy the Lamb,
1172,they,
1172,the wickedest one,
1173,the Cat,
1173,the Cat,
1174,the Roquat of the Rocks,
1174,the Roquat of the Rocks,
1174,Gugu the King,
1175,a Roquat of the Rocks,
1175,we,
1175,we,
1176,the Wizard Fox,
1178,I,
1178,I,
1178,we,
1179,you,
1179,we,
1180,you,
1181,you,
1181,the strange Magician,
1182,the strange Magician,
1182,we,
1182,we,
1183,we,
1183,we,
1184,"the Dorothy the Lamb the Lamb , which was Dorothy the Lamb",
1185,"Those pink brains of the Dorothy the Lamb the Lamb , which was Dorothy the Lamb",
1186,the Wizard Fox,
1187,us,
1187,That Magician,
1188,I,
1188,II,
1189,the Cowardly Lion,
1190,our,
1190,our,
1190,our,
1190,the Magician,
1191,Dorothy the Lamb,
1192,the Roquat of the Rocks,
1193,the Wizard Fox,
1194,us,
1195,us,
1195,the first,
1195,the first to find that Goose,
1195,us,
1196,the others,
1197,the Nomes,
1197,birds,
1197,by the Nomes,
1198,King of the Nomes,
1199,it,
1199,him,
1199,the Roquat of the Rocks,
1201,an egg,
1201,him,
1201,almost any animal him met in the forest,
1203,him,
1203,him,
1204,The boy,
1204,The boy,
1204,Roquat of the Rocks,
1204,the arrival of the Wizard Fox Fox,
1205,The boy,
1205,The boy,
1206,Roquat of the Rocks 's own transformation,
1206,Roquat of the Rocks 's own transformation,
1206,Roquat of the Rocks,
1206,Roquat of the Rocks,
1206,Roquat of the Rocks,
1206,The boy,
1207,The boy,
1207,The boy,
1207,as to,
1208,The boy,
1208,the Nomess,
1208,The boy,
1208,The boy,
1208,The boy,
1208,a Roquat of the Rocks,
1208,a Roquat of the Rocks,
1208,a Roquat of the Rocks,
1211,the boy,
1211,the boy,
1212,The Roquat of the Rocks,
1212,The Roquat of the Rocks,
1213,the boy,
1214,The Roquat of the Rocks,
1215,you,
1216,you,
1217,You,
1217,you,
1217,you,
1218,The Roquat of the Rocks,
1218,you,
1219,The Roquat of the Rocks,
1219,The Roquat of the Rocks,
1219,The Roquat of the Rocks,
1220,I,
1221,I,
1222,I,
1223,Kiki Aru,
1223,I,
1223,we,
1225,we,
1225,the Nomes,
1226,Kiki Aru,
1227,Kiki Aru,
1228,"the Nomes , well pleased",
1228,Kiki Aru,
1229,us,
1229,us,
1229,by the beasts,
1230,us,
1230,us,
1231,they,
1231,they,
1231,monkeys,
1231,monkeys,
1231,monkeys,
1231,the sights monkeys,
1231,they,
1231,the sights they had witnessed at the meeting,
1232,The old Nomes,
1232,monkeys,
1232,they,
1232,"monkeys , who were chattering together at a great rate of the sights they had witnessed at the meeting",
1233,Kiki Aru,
1234,monkeys,
1234,they,
1234,the army,
1234,the army,
1234,The old Nomes,
1235,me,
1236,neither Kiki Aru nor Roquat of the Rocks,
1237,a sly Fox,
1237,a sly Fox,
1237,a sly Fox,
1237,a sly Fox,
1237,a sly Fox,
1237,them,
1238,A Fox,
1238,a sly Fox 's enemies,
1239,the Wizard Fox 's enemies,
1239,a sly Fox,
1239,a sly Fox,
1239,the Wizard Fox 's enemies,
1239,a sly Fox,
1240,a sly Fox,
1240,a sly Fox,
1240,a great tree,
1240,a great tree,
1241,The Wizard Fox,
1241,The Wizard Fox,
1241,The Wizard Fox,
1241,The Wizard Fox,
1242,the Nomes,
1242,the Nomes,
1242,The Wizard Fox,
1243,Kiki Aru,
1243,Kiki Aru,
1243,we,
1243,we,
1244,the two Li - Mon - Eags,
1244,Kiki Aru,
1245,we,
1245,the Nomes,
1246,You,
1247,fifty giants,
1247,we,
1248,fifty giants,
1248,Kiki Aru,
1249,Nothing,
1250,You,
1251,we,
1252,we,
1253,the boy,
1254,we,
1254,we,
1255,the boy,
1255,the other beasts of the forest,
1255,the other beasts of the forest,
1255,we,
1256,those monkeys,
1256,we,
1256,those monkeys,
1257,you,
1258,you,
1258,you,
1260,you,
1261,you,
1261,the Nomes,
1262,you,
1262,youthe Nomes,
1262,you,
1262,the Nomes,
1263,Roquat,
1263,Roquat,
1263,Rocks the Nomes,
1263,Roquat of the Rocks the Nomes,
1263,Roquat of the Rocks the Nomes,
1264,the Nomes,
1264,you,
1264,you,
1265,you,
1265,the Wizard of Oz,
1266,Kiki Aru Aru,
1266,the Fox,
1266,Kiki Aru Aru,
1266,Kiki Aru Aru,
1266,Kiki Aru Aru,
1267,Kiki Aru Aru,
1267,the Fox,
1267,Kiki Aru Aru,
1269,The monkeys,
1269,The monkeys,
1270,the Nomes,
1272,Kiki Aru,
1272,Kiki Aru,
1272,Kiki Aru,
1273,the Wizard Fox,
1274,the Wizard Fox,
1274,the Wizard Fox,
1275,Kiki Aru,
1275,Kiki Aru,
1275,Kiki Aru,
1276,the Wizard Fox,
1276,the Wizard Fox,
1276,the Wizard Fox,
1277,Kiki Aru,
1277,the Wizard Fox,
1277,the Wizard Fox,
1277,the Wizard Fox,
1277,that creature,
1279,the Wizard Fox,
1279,Roquat of the Rocks,
1279,Roquat of the Rocks,
1280,The Nomes,
1281,The Wizard Fox,
1281,The Wizard Fox,
1281,The Wizard Fox,
1282,The Wizard Fox,
1283,The Wizard Fox,
1284,The Wizard Fox,
1285,the Nomes,
1285,the Nomes,
1286,the Nomes,
1287,the Nomes,
1287,the Nomes,
1288,the Fox,
1288,the Fox,
1288,by the Nomes,
1289,Roquat of the Rocks,
1289,Roquat of the Rocks,
1289,Roquat of the Rocks,
1289,Roquat of the Rocks,
1289,Roquat of the Rocks,
1289,Roquat of the Rocks,
1289,Roquat of the Rocks,
1289,by the fear that Roquat of the Rocks might succeed,
1289,Roquat of the Rocks,
1290,the Fox,
1290,Kiki Aru,
1291,the Fox,
1291,the Fox,
1291,the Fox,
1292,The Wizard Fox,
1292,The Wizard Fox,
1292,The Wizard Fox,
1293,The Wizard Fox,
1293,The Wizard Fox,
1293,The Wizard Fox,
1294,the Lamb,
1294,the Lamb,
1295,The others,
1296,"The fat Gillikin woman , the Munchkins boy , the Hungry Tiger and the Glass Cat",
1296,"The fat Gillikin woman , the Munchkins boy , the Hungry Tiger and the Glass Cat",
1297,he,
1297,he,
1297,the Glass Cat-- 's joy,
1297,he,
1297,he,
1297,he,
1297,shapes,
1297,shapes,
1298,he,
1298,the Glass Cat--,
1298,he,
1300,he,
1301,he,
1301,he,
1303,Trot,
1304,Bill Weedles,
1304,Bill Weedles,
1304,Bill Weedles,
1305,'bout,
1305,Trot,
1306,Age,
1306,Age,
1306,Trot SIZE,
1307,you,
1308,you,
1308,you,
1308,you,
1309,you,
1309,the Glass Cat,
1309,you,
1309,the Wizard,
1310,me,
1310,me,
1311,a lovely group of pink peonies,
1311,a mass of deep blue lilies,
1312,some yellow chrysanthemums,
1312,some yellow chrysanthemums,
1312,some yellow chrysanthemums,
1312,flower Trot,
1313,I,
1314,Trot,
1314,Bill Weedles,
1315,I,
1315,a person,
1315,a person,
1315,you,
1316,I,
1316,the Magic Flower,
1317,she,
1317,a lot of beautiful ripe peaches,
1318,she,
1318,she,
1318,she,
1318,she,
1318,she,
1320,at she is wish,
1320,he,
1320,bananas,
1321,she,
1321,she,
1321,she,
1323,The old sailor,
1323,lemons,
1324,Trot,
1325,You,
1327,Bill Weedles,
1328,his,
1328,we,
1329,Trot,
1329,"a deep , purple , pear - shaped fruit which was unknown to them",
1331,Bill Weedles,
1331,Trot,
1331,his,
1331,Trot,
1332,you,
1333,I,
1334,I,
1334,Bill Weedles,
1335,Bill Weedles,
1335,Bill Weedles,
1335,Trot,
1335,Trot,
1336,the sailor,
1336,the sailor,
1336,these fruits,
1336,you,
1337,the girl,
1339,Those,
1340,the girl,
1340,the girl,
1341,Bill Weedles,
1341,both,
1341,both,
1341,both,
1341,both,
1341,the magic bush,
1342,The Cap'n,
1342,The Cap'n,
1342,The Cap'n,
1342,Trot,
1342,Trot,
1342,only flowers,
1343,TrotTrot Trot 's,
1344,Trot,
1344,the bush,
1344,the sailor,
1345,Trot,
1346,Trot,
1346,Trot,
1348,I,
1349,any folks on this little island,
1349,the bush,
1350,I,
1350,I,
1350,I,
1351,I,
1352,you,
1352,you,
1353,you,
1353,you,
1353,wishing,
1354,you,
1355,yourself,
1356,yourself,
1356,the wishes,
1356,our,
1356,the Magic Plant,
1356,our,
1358,I,
1358,I,
1358,I,
1360,me,
1360,you,
1360,you,
1360,you,
1360,you,
1361,Folks,
1361,Folks,
1361,Folks,
1361,Folks,
1361,Folks that can raise Folks that can raise their feet 's feet,
1361,Trot,
