sentence_index,agent,
692,I,
693,I,
693,I,
693,Lady Aurex,
693,Lady,
694,Lady Aurex,
694,the young women,
695,I,
695,I,
696,I,
696,the Lady Aurex,
696,the Lady Aurex,
696,the Lady Aurex,
697,the Lady Aurex,
697,the Lady Aurex,
698,Dorothy the Lamb,
698,Dorothy the Lamb,
698,Royal Ozma,
700,the Lamb,
700,the Lamb,
700,Queen Coo - ee - oh,
700,Queen Coo -,
700,Queen,
700,'s,
701,Lady Aurex,
702,Lady Aurex,
702,Lady Aurex,
702,Royal Ozma and Dorothy the Lamb,
702,any of the solemn people Royal Ozma and Dorothy the Lamb met on the street,
703,Lady Aurex,
704,Lady Aurex,
704,the fairies,
704,the fairies,
704,anyone,
705,She,
706,Royal Ozma,
706,Royal Ozma,
706,She,
707,She,
707,She,
708,She,
708,Royal Ozma,
709,the Queen,
709,us,
709,the Queen,
710,The Queen,
710,Lady Aurex,
711,The Queen,
712,Royal Ozma,
712,Royal Ozma,
712,Lady Aurex,
712,Lady Aurex,
713,Royal Ozma,
713,Royal Ozma,
713,Royal Ozma,
713,Royal Ozma,
713,Royal Ozma,
713,Royal Ozma,
713,Royal Ozma,
714,Lady Aurex,
714,Royal Ozma,
714,Royal Ozma,
714,Lady Aurex,
714,Royal Ozma,
714,Royal Ozma,
714,The QueenThe Queen 's,
714,we,
714,Royal Ozma,
714,Royal Ozma,
715,We,
715,We,
717,Lady Aurex,
718,Lady Aurex,
719,Ev'rybody,
719,you,
720,your wicked Queen,
721,your wicked Queen,
721,your,
721,your,
721,you,
721,your,
721,you,
722,Coo - ee - oh 's,
722,we,
723,you,
723,you,
723,you,
723,your,
724,your,
724,your,
725,The Skeezers,
725,The Skeezers,
725,The Skeezers,
725,The Skeezers,
725,The Skeezers,
726,Dorothy the Lamb,
727,Coo - ee - oh,
728,Coo - ee - oh,
728,Lady Aurex,
728,Lady Aurex,
729,Dorothy the Lamb,
729,Dorothy the Lamb,
730,I,
730,you,
731,you,
731,you,
732,neither of them,
733,you,
733,you,
733,them,
734,you,
734,we,
735,Royal Ozma,
735,Lady Aurex,
737,Coo - ee - oh 's,
737,Coo - ee - oh 's,
737,Coo - ee - oh 's,
737,Coo - ee - oh 's,
737,by the Su - dic 's wife Rora Flathead,
737,Coo - ee - oh 's,
738,her little friend 's,
738,her little friend 's,
738,the Flatheads,
738,the Flatheads,
738,his wife Rora Flathead,
738,his wife Rora Flathead,
739,Lady Aurex,
740,I,
740,Royal Ozma,
742,the Flatheads and the Skeezers,
742,our,
743,"by three Adepts in Sorcery , beautiful girls who were not Flatheads",
743,beautiful girls,
744,These three Adepts,
744,the mountain people,
745,These three Adepts,
745,the Flatheads,
745,the Flatheads,
746,Coo - ee - oh,
746,Coo - ee - oh,
748,These three Adepts,
748,These three Adepts,
748,our,
749,Coo - ee - oh,
749,Coo - ee - oh,
749,Coo - ee - oh,
751,Coo - ee - oh,
751,the three Adepts,
751,Coo - ee - oh,
751,Coo - ee - oh,
752,"three fishes -- a gold fish , a silver fish and a bronze fish",
752,"one of three fishes -- a gold fish , a silver fish and a bronze fish",
752,all Coo - ee - oh 's stolen magic,
753,Coo - ee - oh,
753,Coo - ee - oh,
753,Coo - ee - oh,
754,This,
754,the three Adepts,
755,"I , myself",
755,"I , myself",
755,many other Skeezers,
757,the Flatheads,
757,who,
758,his wife Rora Flathead,
760,our Queen,
761,the Skeezers,
761,our Queen,
761,our Queen,
761,our Queen,
761,our,
762,our,
762,our disobeyed,
762,our,
762,our Queen,
763,our,
764,This story,
765,Royal Ozma 's,
765,Royal Ozma 's,
765,the fishes in the lake,
766,Lady Aurex,
766,Royal Ozma,
767,The Su - dic and The Su - dic 's wife,
767,The Su - dic and The Su - dic 's wife,
767,any one of The Su - dic and his wife,
768,The Su - dic and his wife,
769,they,
769,they,
769,the three Adepts,
769,they,
770,Rora Flathead,
770,Rora Flathead,
770,Rora Flathead,
770,Rora Flathead,
770,Coo - ee - oh,
771,all the fishes in the lake,
772,I,
773,Royal Ozma,
774,her,
774,the Flatheads,
774,her,
775,the Flatheads,
775,I,
775,the Flatheads,
775,the Flatheads,
775,the Flatheads,
776,her,
777,the Flatheads,
777,her,
778,you,
779,I,
779,the Flatheads,
779,the Flatheads,
779,I,
780,I,
780,the Flatheads,
780,the Flatheads,
781,the Flatheads,
782,the Flatheads,
782,Lady Aurex,
782,Coo - ee -,
782,"Coo - ee - oh , who has long expected this war",
783,I,
783,the Flatheads,
783,I,
783,I,
784,Royal Ozma,
784,Dorothy the Lamb,
785,I,
785,the Lamb,
785,I,
786,the Flatheads,
789,brilliant incandescent lamps,
790,Dorothy the Lamb,
790,the island,
793,the Queen 's,
793,Royal Ozma and Dorothy the Lamb,
793,Royal Ozma and Dorothy the Lamb,
793,the,
794,you,
795,Dorothy the Lamb,
796,you,
796,these people,
796,these people,
798,you,
798,you,
799,Dorothy the Lamb,
801,Royal Ozma,
801,Royal Ozma,
802,Dorothy the Lamb,
803,Dorothy the Lamb,
803,Dorothy the Lamb,
803,Dorothy the Lamb,
804,she,
805,sound,
805,"A sort of grating , grinding sound",
806,The whole island,
807,she,
807,she,
807,she,
808,Ozma 's,
809,Dorothy the Lamb,
809,Dorothy the Lamb,
810,I,
811,they,
811,they,
812,they,
812,they,
813,Lady Aurex,
814,Coo - ee - oh,
814,Coo - ee - oh,
815,it,
815,the Flatheads,
816,you,
816,Dorothy the Lamb,
818,you,
818,a window,
818,them,
818,them,
819,they,
819,they,
820,Lady Aurex,
823,Dorothy the Lamb,
827,Coo - ee - oh,
827,Coo - ee - oh,
827,sub,
829,I,
829,I,
829,our Queen,
829,the Flatheads,
829,the Flatheads,
829,the Flatheads,
830,the Flatheads,
830,we,
830,Dorothy the Lamb,
831,the Flatheads,
831,Royal Ozma,
832,we,
832,we,
832,Lady Aurex,
833,Lady Aurex,
836,our Queen 's,
836,our Queen 's,
836,the three Adepts in Sorcery that are now fishes,
839,Lady Aurex,
839,Lady Aurex,
842,their,
842,Coo - ee - oh,
842,Lady Aurex,
842,a voice,
846,The Flatheads,
846,The Flatheads,
848,"the Su - dic , who had armed all the Su - dic , who had armed all his followers and had brought with him two copper vessels , which he carefully set down upon the ground beside him 's followers and had brought with the Su - dic , who had armed all his followers and had brought with him two copper vessels , which he carefully set down upon the ground beside him two copper vessels , which the Su - dic , who had armed all his followers and had brought with him two copper vessels , which he carefully set down upon the ground beside him carefully set down upon the ground beside the Su - dic , who had armed all his followers and had brought with him two copper vessels , which he carefully set down upon the ground beside him",
848,the Su - dic,
848,all the Su - dic,
848,the Su - dic,
848,the Su - dic,
848,all the Su - dic,
848,he,
848,he,
848,the Su - dic,
848,he,
848,he,
848,the Su - dic,
848,the Su - dic,
848,he,
848,the Su - dic,
848,the Su - dic,
848,he,
848,the Su - dic,
848,the,
848,he,
849,Coo - ee - oh,
849,Coo - ee - oh,
849,he,
849,the Su - dic,
849,the Su - dic,
849,he,
850,our,
850,our,
850,one of the chief officers,
851,"the Su - dic , who had armed all his followers and had brought with him two copper vessels , which he carefully set down upon the ground beside him",
851,the Su - dic,
851,the Su - dic,
851,he,
852,The Queen of the Skeezers,
852,the Su - dic,
852,the Su - dic,
852,he,
852,the Su - dic,
852,the Su - dic,
852,he,
852,he,
852,he,
852,the Su - dic,
852,he,
852,he,
852,the Su - dic,
852,he,
852,he,
853,She,
853,my,
853,we,
854,the officers,
854,the officers,
855,something black,
857,Dorothy the Lamb,
860,the Queen 's,
861,the Queen 's,
861,the Queen 's,
861,I,
861,the Queen 's,
861,the Queen 's,
862,The Su - dic and The Su - dic 's people,
862,The Su - dic and his people,
864,the Queen,
865,the Queen,
865,the Queen,
866,"the Su - dic , who was now but a few feet from her",
866,the Queen,
866,the Su - dic,
868,The Conquest of the Skeezers Queen Coo - ee - oh,
868,the Skeezers,
871,a beautiful White Swan,
872,the Su - dic,
872,the Su - dic,
874,You,
874,My,
875,You,
875,You 's web feet,
877,You,
879,You,
879,You,
880,You,
880,You,
881,You,
882,You,
882,You,
884,he,
885,he,
885,he,
885,he,
885,only he is wife,
885,I,
885,I,
885,only my wife,
886,the Diamond Swan,
886,the Diamond Swan,
887,the Diamond Swan,
888,Your,
888,Your,
888,Your,
888,the three magic fishes,
888,the three magic fishes to deal with,
889,The Su - dic,
892,his men,
892,the Swan,
893,Coo - ce - oh,
893,no arrows or spears,
894,The Su - dic,
894,The Su - dic,
894,The Su - dic,
895,what to do with the Skeezers who were in it,
896,transformed,
897,"by machinery , but by certain mystic words uttered by Coo - ce - oh",
897,by Coo - ce - oh,
898,They,
898,it,
900,one of They,
900,one of They,
900,They,
901,the Supreme Dictator of the Flatheads,
901,the Supreme Dictator of the Flatheads,
902,by caring for a lot of stupid Skeezers,
902,the Supreme Dictator of the Flatheads,
903,you,
904,He,
904,our,
904,our,
906,our,
906,our,
907,our,
907,our,
908,we,
908,I,
908,we,
908,we,
908,we,
909,we,
909,we,
909,we,
911,The Diamond Swan,
911,one of the young Skeezers named Ervic,
911,The Diamond Swan,
911,The Diamond Swan,
911,The Diamond Swan,
912,I,
913,Ervic,
914,people,
914,people,
914,I,
914,I,
914,I,
915,we,
915,we,
915,Ervic,
916,I,
916,I 's eyes,
917,Ervic,
917,Ervic and the others,
918,I,
918,I,
920,I,
920,I,
920,I,
920,I,
922,you,
923,she,
923,she,
923,you,
925,Ervic and his companions,
925,Coo - ee - oh,
926,she,
926,she,
926,she,
927,Ervic,
927,the Flatheads,
930,"by Royal Ozma and Dorothy the Lamb and Lady Aurex , who had left the house and gone close to the glass of the dome , in order to see what was going on",
930,Lady Aurex,
930,Royal Ozma and Dorothy the Lamb and Lady Aurex,
930,who,
931,Many of the Skeezers,
931,Many of the Skeezers,
932,by the water and the necessity of looking upward at an angle,
932,their,
933,their,
933,their saw Queen Coo - ee - oh 's,
933,their,
934,Dorothy the Lamb,
935,Dorothy the Lamb,
936,Lady Aurex,
936,Lady Aurex,
937,Royal Ozma,
937,Royal Ozma,
938,Royal Ozma,
938,Dorothy the Lamb,
939,the,
940,Royal Ozma,
942,you,
942,Dorothy the Lamb,
943,Only Coo,
944,We,
944,Dorothy the Lamb,
946,the Lamb,
947,the machinery,
947,Coo - ee - oh,
948,Dorothy the Lamb 's,
949,Royal Ozma,
949,Dorothy the Lamb,
950,Royal Ozma,
954,Dorothy the Lamb,
954,I,
955,We,
955,We,
955,We,
956,We,
956,We,
957,No one,
957,Lady Aurex,
958,we,
958,we,
958,the water,
959,Royal Ozma,
960,you 's Magic Belt,
961,you,
962,doors,
962,you,
963,doors in the basement that open,
963,doors in the basement that open,
963,to let out the bridges and the boats open by a magic,
963,Lady Aurex,
965,Dorothy the Lamb,
965,that dreadful Queen 's witchcraft,
965,Dorothy,
966,Dorothy the Lamb,
966,the Lamb,
966,the Lamb,
966,you,
967,Royal Ozma,
967,Royal Ozma,
968,Royal Ozma,
968,Royal Ozma,
968,Royal Ozma,
968,Royal Ozma,
968,Royal Ozma,
969,Royal Ozma,
970,Careful thought,
970,the course of events,
972,Dorothy the Lamb,
974,Lady Aurex,
974,Lady Aurex,
974,Lady Aurex 's trembling servants,
974,Lady Aurex 's trembling servants,
976,All the Skeezers,
976,All the Skeezers,
977,the only one,
977,the only one,
978,Skeezers,
978,several of the leading Skeezers,
978,several of the leading Skeezers,
978,Skeezers,
978,several of the leading Skeezers,
978,she,
979,she,
979,Skeezers,
979,several of the leading Skeezers,
979,Skeezers,
979,Skeezers,
979,several of the leading Skeezers,
979,several of the leading Skeezers,
979,Skeezers,
979,Skeezers,
980,she,
980,she,
980,she,
980,Skeezers,
980,Skeezers,
980,several of the leading Skeezers,
980,the powers of fairies,
980,all,
981,Queen Coo - ee,
981,no fairy,
982,I,
983,you,
983,you,
983,you,
984,you,
985,I,
985,I,
985,I,
986,I,
987,all the Skeezers,
987,all the Skeezers,
988,all the Skeezers,
990,This speech,
991,all the Skeezers,
991,by the transformation and absence of Royal Ozma,
992,They,
992,a grand procession,
993,Royal Ozma,
993,Lady Aurex,
994,Royal Ozma,
994,all of Coo - ee - oh 's former servants,
995,Royal Ozma,
995,Royal Ozma,
995,Royal Ozma,
996,Royal Ozma,
996,Royal Ozma,
996,Coo - ee - oh 's,
997,these Adepts,
997,Coo - ee - oh,
998,Coo - ee - oh,
998,Dorothy the Lamb,
999,Coo - ee - oh,
999,Coo - ee - oh,
999,Coo - ee - oh,
999,Coo - ee - oh,
999,Royal Ozma,
1000,Coo - ee - oh,
1000,no one but Coo - ee - oh,
1001,us,
1001,us,
1001,the Diamond Swan,
1001,Dorothy the Lamb,
1002,we,
1002,her,
1002,her,
1003,we we,
1003,we,
1003,we,
1003,we,
1004,Dorothy the Lamb,
1006,we,
1006,Royal Ozma,
1006,the three Adepts,
1008,us,
1009,You,
1010,Royal Ozma,
1010,Royal Ozma,
1011,us,
1011,us,
1011,Royal Ozma,
1011,Royal Ozma,
1012,I,
1012,you,
1012,I,
1012,I,
1012,I,
1013,I,
1013,I,
1013,I,
1014,the queer sights,
1015,by fishes of many kinds and many sizes,
1016,I,
1016,fishes of many kinds and many sizes,
1017,she,
1017,she,
1021,Many with big round eyes,
1021,the Lamb,
1021,Dorothy the Lamb,
1021,Many with big round eyes,
1021,Many with big round eyes,
1021,Dorothy the Lamb,
1022,all the animals and birds,
1022,many fishes,
1022,many fishes,
1022,many fishes,
1023,the fish of smaller size,
1023,the fish of smaller size,
1024,Dorothy the Lamb,
1024,Dorothy the Lamb,
1025,Dorothy the Lamb,
1025,the gold and silver and bronze fishes,
1025,Dorothy the Lamb,
1026,the Lamb 's eyes,
1027,they,
1027,they,
1027,she,
1028,she,
1028,she,
1030,she,
1032,you,
1034,you,
1034,you,
1034,you,
1034,you,
1035,"The Alarm Bell Glinda , the Good , in Glinda , the Good 's palace in the Quadling Country ,",
1035,Glinda,
1035,the Good,
1035,the Good,
1035,Glinda,
1035,Glinda,
1035,Glinda,
1035,the Good,
1036,the Good,
1036,"Glinda , the Good",
1036,the Good,
1037,The Records,
1037,Royal Ozma,
1037,Royal Ozma,
1037,Queen Coo - ee - oh,
1038,the Flatheads,
1038,the Flatheads 's Supreme Dictator,
1039,her,
1039,Queen Coo - ee - oh,
1039,none of the Skeezers,
1041,every maid,
1041,her,
1041,a sudden clang of the great alarm bell,
1042,she,
1042,she,
1042,she,
1042,she,
1043,she,
1043,she,
1043,she,
1043,she,
1043,she,
1043,she,
1045,she,
1045,danger,
1045,she,
1047,Royal Ozma,
1047,Royal Ozma,
1047,she,
1048,the Record,
1048,the Record,
1048,Queen Coo - ee - oh,
1048,by the Flathead Su - dic,
1049,Glinda the Sorceress,
1050,Glinda the Sorceress,
1050,Queen Coo - ee -,
1050,a powerful sorceress,
1050,who,
1050,Queen,
1050,Queen,
1050,a powerful sorceress,
1050,the Adepts of Magic,
1050,a,
1050,a,
1050,the,
1050,Queen Coo - ee -,
1050,"Queen Coo - ee - oh , who alone could command the island to rise",
1050,the Adepts of Magic,
1051,Glinda the Sorceress,
1051,Glinda the Sorceress,
1051,someone,
1052,Royal Ozma 's and Dorothy the Lamb,
1052,someone,
1053,The Sorceress,
1053,The Sorceress,
1053,The Sorceress,
1053,no magic,
1053,no magic,
1055,The Sorceress,
1055,The Sorceress,
1055,The Sorceress,
1055,The Sorceress,
1056,The Sorceress,
1057,The Sorceress,
1059,the wise Sorceress,
1059,the wise Sorceress,
1059,the wise Sorceress,
1060,the wise Sorceress,
1060,the problem,
1060,the wise Sorceress,
1061,the wise Sorceress,
1061,the wise Sorceress,
1061,the wise Sorceress,
1062,the Scarecrow of Oz,
1063,him,
1064,Glinda the Sorceress,
1064,him,
1064,two little girls,
1064,by all the Oz people,
1066,Trot,
1066,the chariot of Glinda the Sorceress,
1068,I,
1068,I,
1069,the lovely Sorceress,
1069,the Lamb and the lovely Sorceress,
1069,We,
1070,the Scarecrow of Oz of OzOz of Oz,
1071,The girls,
1071,The girls,
1071,the lovely Sorceress,
1071,the Scarecrow of Oz of Oz,
1071,the Scarecrow of Oz of Oz,
1072,We,
1072,the lovely Sorceress,
1074,we,
1075,The Scarecrow of Oz,
1075,The Scarecrow of Oz,
1076,all of Royal Ozma 's counsellors,
1077,The Magic Stairway The flat mountain,
1077,Dorothy the Lamb and Royal Ozma 's,
1078,They,
1078,They,
1078,They,
1078,They,
1078,They,
1078,They,
1079,the Lamb,
1079,the Lamb,
1080,the Lamb,
1081,your magic,
1081,Dorothy the Lamb,
1082,your,
1083,Glinda the Sorceress,
1083,Dorothy the Lamb,
1084,Glinda the Sorceress,
1084,a stork chariot,
1084,Royal Ozma,
1084,Glinda the Sorceress,
1085,Royal Ozma,
1085,no one,
1086,the Lamb,
1086,Dorothy the Lamb,
1086,Dorothy the Lamb,
1087,Dorothy the Lamb,
1087,Royal Ozma an ' Glinda the Sorceress an ' the Wizard of Oz,
1088,Royal Ozma,
1089,you,
1089,you,
1090,you,
1091,you,
1091,you,
1091,you,
1091,you,
1092,"to reach the foot of the round , flat mountain",
1092,them,
1092,them,
1093,Even you 's purple kitten,
1093,you,
1093,you,
1094,Royal Ozma,
1094,the Flatheads,
1094,the Flatheads,
1094,the Flatheads,
1096,us,
1096,us,
1097,us,
1097,us,
1097,the side,
1097,us,
1098,an entrance way cut out of the rock wall,
1099,we,
1099,Royal Ozma,
1099,the two girls,
1100,the two girls,
1100,the two girls,
1102,Dorothy the Lamb,
1102,Dorothy the Lamb,
1102,Dorothy the Lamb,
1102,this,
1103,What,
1104,Royal Ozma,
1105,Royal Ozma,
1106,The Flatheads,
1106,The Flatheads,
1106,by cement,
1106,The Flatheads,
1107,I,
1108,A wall,
1109,no one,
1110,anybody,
1111,anybody,
1111,that,
1112,Royal Ozma,
1114,Her,
1114,Her,
1114,Her,
1115,The Flatheads,
1115,The Flatheads,
1116,a solid stone wall,
1116,The Flatheads,
1116,by the wall,
1117,The Flatheads,
1117,all strangers or enemies,
1118,the Flatheads,
1118,the Flatheads,
1118,everyone,
1118,everyone who saw the entrance to the mountain,
1118,everyone who saw the entrance to the mountain,
1119,I,
1119,those,
1119,those,
1119,those who find their wall in those who find it in their way 's way,
1120,Dorothy the Lamb,
1121,we,
1121,Royal Ozma,
1121,we,
1122,Dorothy the Lamb,
1122,Dorothy the Lamb,
1122,Royal Ozma,
1123,the invisible wall,
1124,The girls,
1124,Royal Ozma,
1124,The girls,
1125,The girls,
1126,"Most people , Royal Ozma",
1126,Dorothy the Lamb,
1127,the invisible wall,
1128,they,
1128,they,
1128,they,
1129,they,
1129,they,
1130,they,
1131,they,
1131,they,
1131,five stairs,
1132,ten more stairs,
1134,Royal Ozma,
1134,the great jewel at her silver wand 's end,
1134,"a lustrous , green - tinted light",
1134,they,
1136,Dorothy the Lamb,
1136,they,
1136,they,
1137,Dorothy the Lamb,
1138,They,
1139,They,
1139,They,
1139,everyone,
1141,Royal Ozma,
1141,by intruders,
1142,we,
1142,the pressure of we 's feet on the stone,
1143,you,
1143,Dorothy the Lamb,
1144,you,
1144,we,
1144,you,
1145,Dorothy the Lamb,
1145,you,
1145,you,
1145,you,
1146,you,
1146,Dorothy the Lamb,
1148,The people,
1148,we,
1149,This,
1149,Dorothy the Lamb,
1150,Dorothy the Lamb,
1150,we,
1150,Dorothy the Lamb,
1150,"just common , ordinary people",
1154,The last ten steps,
1154,the two girls,
1154,the two girls,
1154,the two girls,
1154,the faces,
1155,Dorothy the Lamb,
1155,the faces,
1156,the faces,
1157,the faces,
1160,"Small gold , silver , tin and",
1161,metals,
1161,The costumes of the Flatheads,
1161,the Lamb,
1163,The men,
1164,The men,
1165,they,
1165,they,
1165,they,
1165,they,
1165,they,
1165,the mountain top,
1166,by anyone standing in the plain below,
1167,a big fat Flatheads,
1167,the intruders on their mountain,
1168,the Skeezers,
1168,you,
1170,I,
1170,you,
1170,the Flatheads,
1171,Dorothy the Lamb,
1172,you,
1173,The man,
1173,all the others who stood around,
1174,Some one in the crowd,
1174,She,
1176,friends,
1177,Royal Ozma,
1178,I,
1178,I,
1178,him,
1178,I.,
1178,you,
1178,whoever you are the Supreme Dictator,
1180,I,
1180,Royal Ozma and Dorothy the Lamb,
1180,Royal Ozma and Dorothy the Lamb,
1180,Royal Ozma and Dorothy the Lamb,
1181,they,
1181,each,
1182,Walls of rock,
1184,the Flathead,
1185,the Flathead,
1186,the Supreme Dictator,
1187,He,
1187,He,
1187,who,
1188,Royal Ozma,
1189,He,
1189,He,
1192,the Dictator,
1192,the man,
1193,the man,
1194,the Dictator,
1195,the man,
1196,the Dictator,
1197,The man,
1197,The man,
1197,Dorothy the Lamb,
1201,what,
1203,you,
1203,the people,
1204,A good many others,
1204,I,
1204,I,
1205,Royal Ozma,
1207,I,
1207,you,
1207,I,
1208,I,
1208,the only Flatheads,
1208,I,
1209,Dorothy the Lamb,
1209,the Lamb,
1209,I,
1209,Dorothy the Lamb,
1210,I,
1210,I,
1211,the Flatheads,
1211,you,
1212,a band of fairies,
1212,a band of fairies,
1212,the Flatheads,
1213,the Fairy Queen,
1213,the Fairy Queen,
1213,the Fairy Queen,
1214,he,
1215,he,
1215,a bright tin can,
1215,a pretty red label,
1215,Extra Quality,
1216,every Flathead,
1216,Dorothy the Lamb,
1219,he,
1220,the fairies,
1220,Dorothy the Lamb,
1221,one of the Flatheads,
1221,one of the Flatheads,
1221,one of the Flatheads,
1221,one of the Flatheads,
1221,my people,
1221,my,
1221,my,
1222,my 's wife,
1222,my,
1223,my wife,
1223,my wife,
1223,my wife,
1223,my wife,
1224,my,
1224,anyone,
1224,anyone,
1224,anyone,
1224,anyone,
1226,I,
1226,I,
1226,I,
1227,I 's poor wife,
1229,"those terrible enemies , the Skeezers",
1230,Dorothy the Lamb,
1233,I,
1234,I,
1234,I,
1234,I,
1236,I 's face,
1237,Royal Ozma,
1237,Royal Ozma,
1238,I,
1239,I,
1240,dignity in I 's pose and speech,
1241,the Su - dic,
1241,that band of fairies,
1242,I,
1242,Queen Lurline,
1242,Queen Lurline,
1242,Queen Lurline,
1243,I,
1243,I,
1244,I,
1244,I,
1244,I,
1244,I,
1245,Royal Ozma 's,
1245,I,
1245,Royal Ozma 's,
1245,I,
1246,the Su - dic,
1246,the Su - dic,
1247,We Flatheads,
1247,We Flatheads,
1247,We Flatheads,
1247,We Flatheads,
1248,the Skeezers,
1248,the,
1248,the,
1248,the Skeezers,
1248,the Skeezers,
1248,We,
1248,We Flatheads,
1249,you,
1249,you,
1249,we,
1249,the Skeezers,
1249,the Skeezers,
1250,"my wife , Rora Flathead",
1250,"my wife , Rora Flathead",
1250,"my wife , Rora Flathead",
1251,"my wife , Rora Flathead",
1251,"my wife , Rora Flathead",
1251,the Skeezers,
1251,we,
1251,we,
1252,the Skeezers,
1252,"my wife , Rora Flathead",
1252,"my wife , Rora Flathead",
1252,"my wife , Rora Flathead",
1253,the Skeezer Queen -- a young lady named Coo - ee - oh --,
1253,the Skeezer Queen -- a young lady named Coo - ee - oh --,
1253,the Skeezer Queen -- a young lady named Coo - ee - oh --,
1254,"wicked Queen Coo - ee - oh , not content with wicked Queen Coo - ee - oh 's cruel transformation",
1255,Royal Ozma,
1256,wicked Queen Coo - ee - oh,
1256,wicked Queen Coo - ee - oh,
1257,wicked Queen Coo - ee - oh,
1257,we,
1257,we,
1258,Dorothy the Lamb,
1259,Queen Coo - ee - oh,
1259,poor Rora Flathead,
1259,four cans of brains,
1259,four cans of brains,
1259,poor Rora Flathead,
1260,A witch,
1260,a pig,
1261,the Flatheads,
1261,fish,
1262,the Su - dic,
1262,the Su - dic,
1262,any of the Su - dic 's people,
1262,any of my people,
1263,the Skeezers,
1263,any of my people,
1264,You,
1264,Royal Ozma,
1265,Royal Ozma,
1265,by all the peoples of Oz,
1266,You,
1267,Royal Ozma,
1267,You,
1267,by all the peoples of Oz,
1267,You,
1268,You,
1268,You,
1269,I,
1269,I,
1269,we,
1269,we,
1270,you,
1270,I,
1270,you,
1272,"I , still unruffled and dignified",
1272,"I , still unruffled and dignified",
1272,I,
1273,I,
1274,I,
1274,I,
1275,I,
1275,I,
1275,your wife Rora Flathead Flathead 's,
1276,No one,
1276,the Flatheads and the Skeezers,
1277,you,
1277,you,
1277,I,
1277,the Skeezers,
1277,the Skeezers,
1278,the Skeezers,
1278,the Skeezers,
1278,us,
1279,Royal Ozma,
1279,Royal Ozma,
1280,Royal Ozma,
1280,Royal Ozma,
1280,the Golden Pig,
1281,the fish,
1282,your,
1283,the Su - dic,
1284,a pig,
1284,a pig,
1287,the Su - dic,
1287,you,
1287,the Su - dic 's,
1290,the Golden Pig,
1291,I,
1291,I,
1291,a dozen Ozmas of Oz,
1291,I,
1292,the Golden Pig,
1292,the Golden Pig,
1293,the Golden Pig,
1294,You,
1295,You,
1295,me,
1295,me,
1296,me,
1296,four stout Flatheads,
1296,four stout Flatheads,
1297,me,
1298,"four stout Flatheads , armed with axes and spears",
1298,"one of four stout Flatheads , armed with axes and spears",
1300,The Magic Isle Royal Ozma,
1300,Chapter Seven The Magic Isle Royal Ozma,
1301,Royal Ozma,
1301,The Su - dic,
1301,The Su - dic,
1301,Royal Ozma,
1301,Royal Ozma,
1302,Royal Ozma,
1302,The Su - dic,
1303,The Su - dic,
1303,Royal Ozma,
1303,Royal Ozma,
1304,they,
1304,they,
1304,Royal Ozma,
1304,they,
1305,no one,
1306,dear,
1307,Royal Ozma,
1307,the grand stairway,
1307,they,
1307,the grand stairway,
1308,they,
1309,One or two Flatheads,
1309,One or two Flatheads,
1309,One or two Flatheads,
1309,no one,
1310,The Su - dic,
1310,The Su - dic,
1311,The Su - dic and The Su - dic 's men,
1311,He and his men,
1311,the girls,
1311,the Golden Pig,
1312,The Su - dic,
1312,his men,
1313,He and his men,
1313,He and his men,
1313,He and his men,
1314,a guard on each side of the stairway,
1314,Royal Ozma and Dorothy the Lamb,
1315,Royal Ozma and Dorothy the Lamb,
1315,Royal Ozma and Dorothy the Lamb,
1316,Royal Ozma,
1316,the Lamb,
1316,Royal Ozma and Dorothy the Lamb,
1317,Royal Ozma and Dorothy the Lamb,
1317,Royal Ozma and Dorothy the Lamb,
1317,the Su - dic and the Su - dic 's followers,
1317,the Su - dic and the Su - dic 's followers,
1318,Royal Ozma,
1318,Royal Ozma,
1318,Royal Ozma and Dorothy the Lamb,
1319,he,
1319,he,
1320,he,
1320,he,
1320,he,
1320,he,
1320,he,
1320,he,
1320,he,
1320,he,
1321,he,
1321,he,
1321,he,
1322,we,
1322,Dorothy the Lamb,
1323,we,
1323,Royal Ozma,
1324,that dreadful Su - dic,
1324,I,
1324,our,
1324,our,
1324,the Skeezers,
1325,I,
1325,our,
1325,I,
1325,they,
1326,that dreadful Su - dic,
1326,our,
1327,you,
1327,I.,
1327,I,
1328,the people,
1328,the people,
1329,I,
1329,I,
1330,the girls,
1331,people,
1331,the Flatheads,
1331,Royal Ozma,
1331,Royal Ozma,
1332,the girls,
1333,little wavelets,
1333,the breezes,
1337,Dorothy the Lamb,
1337,Dorothy the Lamb,
1337,we,
1338,Dorothy the Lamb,
1338,we,
1339,Princess Royal Ozma,
1340,Royal Ozma,
1340,Royal Ozma,
1341,they,
1342,I,
1342,good waved,
1342,I.,
1342,the Skeezers,
1342,the Skeezers,
1342,the Skeezers,
1342,any boats,
1343,the Skeezers,
1343,the girls,
1344,a slender shaft of steel,
1345,this steel arrangement,
1346,its end,
1347,the girls,
1348,The bridge,
1348,the Lamb,
1348,The bridge,
1348,Royal Ozma,
1348,Royal Ozma,
1348,Royal Ozma,
1348,Royal Ozma,
1349,Dorothy the Lamb,
1349,Dorothy the Lamb,
1350,Royal Ozma,
1350,Royal Ozma,
1350,Royal Ozma,
1350,Dorothy the Lamb,
1351,their,
1351,Royal Ozma,
1352,their,
1352,The bridge,
1353,the bridge,
